analysis_id,scope,batch_id,evidence_id,corpus,text,source_file,doc_id,chunk_id,country,heading_context,native_topic,topic_code,topic_space,causal_hint
france__batch_03,france,3,clean_sentence_012424,policy,"; - les données anonymes et non confidentielles Exemple : support de cours, image d'illustration, information légale ou réglementaire, etc.",markdown/cleaned/policy/france/L’intelligence artificielle en éducation  - Cadre d’usage et de confiance.md,policy_l_intelligence_artificielle_en_ducation_cadre_d_usage_et_de_confiance,policy_l_intelligence_artificielle_en_ducation_cadre_d_usage_et_de_confiance_chunk_0008,france,Quelles sont les catégories de fournisseurs de service ?,2.0,P2,policy,True
france__batch_03,france,3,clean_sentence_018915,sentiment,"Une utilité perçue très forte qui encourage l'utilisation de ces outils Autre signe de cette percée de l'IA chez les jeunes : 92 % des utilisateurs affirment que ces outils leur sont utiles au quotidien, et près de la moitié (43 %) les jugent même 'très utiles', cette perception étant renforcée chez les habitants d'agglomération parisienne (54%) par rapport aux habitants de commune urbaines de province ou rurales.","markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0002,france,2) Une utilité perçue très forte qui encourage l'utilisation de ces outils,8.0,S8,sentiment,True
france__batch_03,france,3,clean_sentence_018639,sentiment,"Degré de confiance dans l'intelligence artificielle Get the data · Created with Datawrapper Respondents who have already integrated artificial intelligence into their professional lives, studies or daily lives are more confident overall (74%) than those who have not yet used it (26%).",markdown/cleaned/sentiment/How do the French relate to artificial intelligence_ - Labo.md,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo_chunk_0004,france,Degré de confiance dans l'intelligence artificielle,0.0,S0,sentiment,True
france__batch_03,france,3,clean_sentence_016003,sentiment,"Dans La fin de l'individu , Gaspard Koenig souligne que l'IA peut progressivement réduire les marges de manœuvre en orientant les choix, en anticipant les comportements et en rendant les alternatives moins visibles.",markdown/cleaned/sentiment/20251119-Les-Francais-lIA.md,sentiment_original_20251119_les_francais_lia,sentiment_original_20251119_les_francais_lia_chunk_0021,france,Pour une politique européenne de formation tout au long de la vie,8.0,S8,sentiment,True
france__batch_03,france,3,clean_sentence_004837,policy,"Ambitious targets have been set, such as assisting 400 small and mid-size enterprises in adopting AI by 2025 and training at least 3,500 new AI specialists (including 1,500 at the master's level and 200 PhDs per year) to expand France's talent pipeline.",markdown/cleaned/policy/france/AI Policy and  Regulations of France:  Comprehensive Report.md,policy_ai_policy_and_regulations_of_france_comprehensive_report,policy_ai_policy_and_regulations_of_france_comprehensive_report_chunk_0006,france,(II) French Government's AI Action Plan,6.0,P6,policy,True
france__batch_03,france,3,clean_sentence_011284,policy,"Formation et pratiques professionnelles la 4 e ), en veillant à développer l'esprit critique des élèves sur ces technologies et leur utilisation (enjeux, potentialités, recommandations pour la rédaction des requêtes, limites et risques) ; - se voit proposer une démarche de formation et de développement professionnel sur l'IA et son usage pédagogique 11 .",markdown/cleaned/policy/france/l-ia-en-ducation---cadre-d-usage.md,policy_l_ia_en_ducation_cadre_d_usage,policy_l_ia_en_ducation_cadre_d_usage_chunk_0014,france,Formation et pratiques professionnelles,2.0,P2,policy,True
france__batch_03,france,3,clean_sentence_012984,policy,"One guide produced by (Herft, 2023), an Australian teacher, and translated into French, proposes a series of examples of instructions to enter to make it a teaching and learning assistant.",markdown/cleaned/policy/france/MEN_DNE_brochure_IA_2024_UK_web.md,policy_men_dne_brochure_ia_2024_uk_web,policy_men_dne_brochure_ia_2024_uk_web_chunk_0049,france,What are the educational opportunties?,0.0,P0,policy,True
france__batch_03,france,3,clean_sentence_011233,policy,"Si l'IA constitue un enjeu et un apport potentiel pour l'éducation, elle doit néanmoins être utilisée dans le respect d'un cadre éthique et juridique, de manière consciente et raisonnée alors que les outils disponibles actuellement sont majoritairement non souverains, non libres, opaques dans leur fonctionnement et leurs données d'entraînement, et consommateurs en ressources et en énergie.",markdown/cleaned/policy/france/l-ia-en-ducation---cadre-d-usage.md,policy_l_ia_en_ducation_cadre_d_usage,policy_l_ia_en_ducation_cadre_d_usage_chunk_0002,france,POURQUOI UN CADRE D'USAGE DE L'IA EN ÉDUCATION ?,2.0,P2,policy,True
france__batch_03,france,3,clean_sentence_018650,sentiment,Younger generations are clearly more optimistic than their elders about the impact of artificial intelligence.,markdown/cleaned/sentiment/How do the French relate to artificial intelligence_ - Labo.md,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo_chunk_0005,france,Perception des risques ou opportunités représentés par l'usage de l'IA,0.0,S0,sentiment,True
france__batch_03,france,3,clean_sentence_018910,sentiment,Les interviews ont été réalisées par questionnaire auto-administré en ligne du 7 au 13 octobre 2025 .,"markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0001,france,Enrichissez votre expérience,8.0,S8,sentiment,False
france__batch_03,france,3,clean_sentence_005126,policy,Pistes pour soutenir l'usage de l'IA dans l'éducation basées sur les retours des enseignants et des chefs d'établissement - ■ Offrir des opportunités de formation à l'IA aux enseignants : privilégier des pistes pratiques aux apports théoriques et favoriser les interactions avec les formateurs et entre pairs.,markdown/cleaned/policy/france/AI Policy and  Regulations of France:  Comprehensive Report_FR.md,policy_ai_policy_and_regulations_of_france_comprehensive_report_fr,policy_ai_policy_and_regulations_of_france_comprehensive_report_fr_chunk_0003,france,SYNTHÈSE DES RÉSULTATS,2.0,P2,policy,True
france__batch_03,france,3,clean_sentence_018631,sentiment,"Utilisation personnelle des outils d'IA dans le cadre de la vie professionnelle ou des études (par genre) Get the data · Created with Datawrapper Utilisation personnelle des outils d'IA dans le cadre de la vie privée (par genre) Get the data · Created with Datawrapper To shed some light on these findings, the authors of the survey mention two recent studies (see below) which indicate that, even when working in the same jobs, men are more likely to turn to artificial intelligence and ChatGPT than women.",markdown/cleaned/sentiment/How do the French relate to artificial intelligence_ - Labo.md,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo_chunk_0002,france,Utilisation personnelle des outils d'IA dans le cadre de la vie privée (par genre),6.0,S6,sentiment,True
france__batch_03,france,3,clean_sentence_012894,policy,Highlight benefits such as personalised learning and challenges such as the need to acquire new skills.,markdown/cleaned/policy/france/MEN_DNE_brochure_IA_2024_UK_web.md,policy_men_dne_brochure_ia_2024_uk_web,policy_men_dne_brochure_ia_2024_uk_web_chunk_0034,france,Response,3.0,P3,policy,True
france__batch_03,france,3,clean_sentence_017864,sentiment,"Indeed, while these places can help identify and direct people in difficulty towards digital mediation services, the help they provide is not part of a process of appropriating digital technologies.",markdown/cleaned/sentiment/French digital society_ digital mediation professionals face the challenge of digital remoteness - Labo.md,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0004,france,The current digital mediation landscape,5.0,S5,sentiment,True
france__batch_03,france,3,clean_sentence_004952,policy,"This has practical implications: industries using generative AI must carefully document human contributions or creative choices in the process if they wish to claim IP rights, or else accept that the output might not be protectable and could potentially be freely used by others.",markdown/cleaned/policy/france/AI Policy and  Regulations of France:  Comprehensive Report.md,policy_ai_policy_and_regulations_of_france_comprehensive_report,policy_ai_policy_and_regulations_of_france_comprehensive_report_chunk_0018,france,(IV) Protection of AI-Generated Outputs,6.0,P6,policy,True
france__batch_03,france,3,clean_sentence_011325,policy,"En abordant l'IA comme un enjeu transdisciplinaire, cela peut permettre de renforcer l'attractivité de l'informatique et des matières scientifique s pour les filles.","markdown/cleaned/policy/france/L’intelligence artificielle dans les  établissements scolaires, sur le plan  administratif et pédagogique.md",policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique_chunk_0002,france,Un besoin rapide de formation à tous les niveaux pour une prise en main raisonnée de l'IA en éducation,2.0,P2,policy,True
france__batch_03,france,3,clean_sentence_017870,sentiment,"As a result, many digital mediators are confronted with administrative procedures for which they are not trained, have no specific resources at their disposal, and have no contacts in public administrations.",markdown/cleaned/sentiment/French digital society_ digital mediation professionals face the challenge of digital remoteness - Labo.md,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0006,france,Impact on digital mediators,6.0,S6,sentiment,True
france__batch_03,france,3,clean_sentence_018917,sentiment,"Surtout, l'intensité d'usage et la perception d'utilité se renforcent mutuellement : plus on l'utilise souvent, plus on juge l'IA très utile : 79% des jeunes utilisant l'IA quotidiennement estiment cette technologie très utile dans leur quotidien, contre une moyenne de 38%.","markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0002,france,2) Une utilité perçue très forte qui encourage l'utilisation de ces outils,8.0,S8,sentiment,True
