analysis_id,probe_of_analysis_id,scope,batch_id,evidence_id,corpus,text,source_file,doc_id,chunk_id,country,heading_context,native_topic,topic_code,topic_space,causal_hint
france__batch_03__synthetic_probe,france__batch_03,france,3,clean_sentence_019856,sentiment,"Research participants highlighted the importance of developing AI literacy among both in-service and pre-service teachers, in order for them to be able to harness the potential of GenAI in their teaching and minimise potential risks.",markdown/synthetic/sentiment/mds/sentiment_press_release_aj.md,sentiment_synthetic_sentiment_press_release_aj,sentiment_synthetic_sentiment_press_release_aj_chunk_0003,synthetic_probe,Press release on artificial intelligence and education,3.0,S3,sentiment,True
france__batch_03__synthetic_probe,france__batch_03,france,3,clean_sentence_019772,sentiment,"On the other hand, it can also limit true creativity by reinforcing homogeneity if misused.",markdown/synthetic/sentiment/mds/sentiment_press_release_ah.md,sentiment_synthetic_sentiment_press_release_ah,sentiment_synthetic_sentiment_press_release_ah_chunk_0001,synthetic_probe,Press release on digital education and responsible AI,1.0,S1,sentiment,True
france__batch_03__synthetic_probe,france__batch_03,france,3,clean_sentence_019770,sentiment,"It can facilitate artistic exploration and innovation, enabling students to focus on higher-level creative decisions, while helping teachers to provide personalised feedback and guidance to support student learning in arts education.",markdown/synthetic/sentiment/mds/sentiment_press_release_ah.md,sentiment_synthetic_sentiment_press_release_ah,sentiment_synthetic_sentiment_press_release_ah_chunk_0001,synthetic_probe,Press release on digital education and responsible AI,1.0,S1,sentiment,True
france__batch_03__synthetic_probe,france__batch_03,france,3,clean_sentence_021229,sentiment,"As indicated by several experts, using existing data-based approaches to youth project design might mean a more effective targeting of youth at risks or identification of specific issues that might require youth workers attention.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ar.md,sentiment_synthetic_sentiment_public_sentiment_ar,sentiment_synthetic_sentiment_public_sentiment_ar_chunk_0002,synthetic_probe,Public views on AI literacy and digital education,5.0,S5,sentiment,True
france__batch_03__synthetic_probe,france__batch_03,france,3,clean_sentence_021243,sentiment,"I think this matters because luxembourg 's digital transformation in education is guided by national strategies like the Digital Decade Strategic Roadmap (Government of Luxembourg, ), aligning with the EU's digital goals.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ar.md,sentiment_synthetic_sentiment_public_sentiment_ar,sentiment_synthetic_sentiment_public_sentiment_ar_chunk_0004,synthetic_probe,Public views on AI literacy and digital education,3.0,S3,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_020696,sentiment,"What are the prevalent themes of hope and fear towards AI in the public discourse in Dublin, Cork, and Limerick, and how do they contribute to the dominant narratives within the Republic of Ireland?",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ae.md,sentiment_synthetic_sentiment_public_sentiment_ae,sentiment_synthetic_sentiment_public_sentiment_ae_chunk_0003,synthetic_probe,Public discussion on responsible AI in education,6.0,S6,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_008245,policy,Under this Strategy schools will be supported in their understanding and implementation of these various strategies and policies and how digital technologies can be applied effectively to assist schools in this context.,markdown/cleaned/policy/ireland/digital-strategy-for-schools-to-2027.md,policy_digital_strategy_for_schools_to_2027,policy_digital_strategy_for_schools_to_2027_chunk_0084,ireland,3.2.5 Other strategies,5.0,P5,policy,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_000517,policy,"This digital assistant was developed internally and is based on-premises, meaning it is low-risk, extremely secure, does not leverage commercial or cloud-based systems, and does not have any capability to access or retrieve any personal information.",markdown/cleaned/policy/ireland/2026-01-20_opening-statement-sile-maguire-director-general-of-corporate-services-division-et-al-department-of-foreign-affairs-and-trade_en.md,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en_chunk_0004,ireland,Opening Statement,8.0,P8,policy,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_021484,sentiment,I think this matters because the dataset from Table .,markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ax.md,sentiment_synthetic_sentiment_public_sentiment_ax,sentiment_synthetic_sentiment_public_sentiment_ax_chunk_0003,synthetic_probe,Public views on AI tools and learning,6.0,S6,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_020722,sentiment,"Because the data are relatively simple this process was quite straightforward-some of the codes were collapsed together to become sub-themes, while some others which recurred a lot simply became the sub-themes.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_af.md,sentiment_synthetic_sentiment_public_sentiment_af,sentiment_synthetic_sentiment_public_sentiment_af_chunk_0001,synthetic_probe,"Public sentiment on privacy, assessment and AI",6.0,S6,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_020713,sentiment,"Parents and teachers need to know that relatedly, some participants also spoke about how the information they learnt about AI in the learning day (particularly the first day) was not relevant to their classroom practice.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ae.md,sentiment_synthetic_sentiment_public_sentiment_ae,sentiment_synthetic_sentiment_public_sentiment_ae_chunk_0004,synthetic_probe,Public discussion on responsible AI in education,1.0,S1,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_021483,sentiment,"Public views on AI tools and learning on average in the European Union (EU-), almost twothirds ( per cent) say that they use it to efficiently learn about and summarise a topic, and per cent use AI to generate lesson plans or activities.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ax.md,sentiment_synthetic_sentiment_public_sentiment_ax,sentiment_synthetic_sentiment_public_sentiment_ax_chunk_0003,synthetic_probe,Public views on AI tools and learning,6.0,S6,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_013894,policy,"The Act sets out obligations to ensure that such AI-generated content is identifiable and that, when people use AI systems, such as chatbots, they are made aware that they are interacting with a machine.",markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0080,ireland,AI Act and AI policy,6.0,P6,policy,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_007229,policy,"Content: definition, examples and role of ritual TPACK: student creates a short video clip/infographic explaining elements and role of ritual with examples.",markdown/cleaned/policy/ireland/AI-to-Support-Learning-and-Teaching-in-the-RE-Classroom.md,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0012,ireland,Reference List,3.0,P3,policy,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_020674,sentiment,"Parents and teachers need to know that design for learning is a key element of the teaching profession, understood as the planning of experiences and situations aimed at helping students achieve the intended learning outcomes of subjects and whole programmes, ultimately supporting the development of competences and attributes as defined by the curriculum.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ae.md,sentiment_synthetic_sentiment_public_sentiment_ae,sentiment_synthetic_sentiment_public_sentiment_ae_chunk_0001,synthetic_probe,Public discussion on responsible AI in education,3.0,S3,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_005582,policy,"Protect Personal Data: Students should avoid entering personal data, such as their names, email addresses, or other identifying information, into AI tools.",markdown/cleaned/policy/ireland/AI+Policy+June+2025.md,policy_ai_policy_june_2025,policy_ai_policy_june_2025_chunk_0021,ireland,Setting clear expectations for student interactions with AI,7.0,P7,policy,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_020728,sentiment,"For me, the important point is that members of staff also support the idea of rethinking assessment: they suggest holistic, continuous, cross-module and project-based assessment and in-person exam-based assessments.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_af.md,sentiment_synthetic_sentiment_public_sentiment_af,sentiment_synthetic_sentiment_public_sentiment_af_chunk_0002,synthetic_probe,"Public sentiment on privacy, assessment and AI",4.0,S4,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_020718,sentiment,"On the one hand because literacy can be a precondition for participation, on the other hand because AI literacy will allow us to better grasp the different layers, beyond the mere use of technology.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_af.md,sentiment_synthetic_sentiment_public_sentiment_af,sentiment_synthetic_sentiment_public_sentiment_af_chunk_0001,synthetic_probe,"Public sentiment on privacy, assessment and AI",6.0,S6,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_020749,sentiment,"In STEM subjects, GenAI can transform the learning landscape by engaging students in real-world problem-solving tasks, such as generating data sets for analysis or simulating scientific experiments.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_af.md,sentiment_synthetic_sentiment_public_sentiment_af,sentiment_synthetic_sentiment_public_sentiment_af_chunk_0004,synthetic_probe,"Public sentiment on privacy, assessment and AI",7.0,S7,sentiment,True
ireland__batch_01__synthetic_probe,ireland__batch_01,ireland,1,clean_sentence_000043,policy,"This implicitly encodes a decisionmaking paradigm that is underpinned by historical records, one that seeks to ensure continuity and consistency.",markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-deepak-padmanabhan-senior-lecturer-in-computer-science-at-the-school-of-electronics-electrical-engineering-and-computer-science-et-al-queens-university-belfast_en.md,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en_chunk_0001,ireland,The use of AI in Government,8.0,P8,policy,True
